date,P02,P04,P07,P09,P10,P11,P12,P13,P14,P15,P16,C01,P03,P20
2012-07-08,10.8,11.3,10.8,14.1,10.5,15.8,7.9,15.9,12.9,9.3,15.9,390.13645833333334,13.3,10.5
2012-07-09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.705574912892,0.0,0.0
2012-07-10,5.8,1.9,6.8,1.7000000000000002,7.4,1.1,2.1,2.4,2.3000000000000003,3.5,2.2,248.27291666666667,2.0,6.7
2012-07-11,3.0,3.5,4.6,1.8,2.8,2.1,3.7,2.0,2.8000000000000003,2.7,3.6,256.9760416666667,3.9,2.7
2012-07-12,3.5,2.9,3.1,1.0,4.9,1.8,1.3,1.5,2.9,2.6999999999999997,2.5,243.62812499999998,3.1,3.7
2012-07-13,9.4,7.300000000000001,8.0,7.7,9.8,7.9,8.8,8.0,8.4,6.6000000000000005,7.9,347.48298611111113,8.4,8.9
2012-07-14,4.4,5.4,6.1000000000000005,7.9,3.6,11.200000000000001,7.2,8.1,8.6,1.5,8.3,338.5204861111111,9.0,2.2
2012-07-15,6.2,7.3,10.200000000000001,23.4,7.4,11.8,15.1,17.3,9.1,8.3,9.3,398.9425087108014,8.4,9.0
2012-07-16,3.6,4.4,3.6,1.6,5.7,2.1,2.3000000000000003,2.1,2.3000000000000003,4.6,2.7,277.6694444444445,3.5,5.6000000000000005
2012-07-17,1.5,1.1,0.2,0.1,0.4,0.2,1.0,0.4,0.2,0.1,0.4,260.63923611111113,1.0,0.0
2012-07-18,0.2,0.0,0.1,0.0,0.30000000000000004,0.0,0.1,0.0,0.0,0.0,0.1,235.35104166666667,0.0,0.0
2012-07-19,1.5,2.1,1.4000000000000001,0.4,1.3,1.2000000000000002,1.7,2.7,5.1,2.1,8.4,245.65243055555553,2.3,1.0
2012-07-20,3.2,8.9,3.5,4.4,5.0,1.4000000000000001,1.6,4.7,3.5,6.4,2.3000000000000003,246.73449477351917,7.0,5.7
2012-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,227.86111111111111,0.0,0.0
2012-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.5076388888889,0.0,0.0
2012-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,229.64479166666666,0.0,0.0
2012-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,229.2159722222222,0.0,0.0
2012-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,230.04425087108012,0.0,0.0
2012-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,226.59027777777777,0.0,0.0
2012-07-27,0.2,8.9,3.6,7.5,0.5,10.5,14.3,6.1,3.7,3.5,8.9,271.4263888888889,7.2,0.5
2012-07-28,0.8,5.9,4.800000000000001,3.8000000000000003,2.1,5.7,13.9,5.1,5.3,5.6,6.5,320.54618055555557,6.0,3.5
2012-07-29,0.7,1.5,3.4,3.2,0.9,1.5,2.8,3.1,2.6999999999999997,2.9,1.9000000000000001,245.8951388888889,2.1,1.2
2012-07-30,2.1,0.1,0.0,4.1,0.30000000000000004,1.8,3.1,3.2,0.2,0.0,0.8,272.3491289198606,0.2,0.0
2012-07-31,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,230.10625000000002,0.0,0.0
2012-08-01,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,226.49583333333334,0.0,0.1
2012-08-02,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,225.1079861111111,0.0,0.0
2012-08-03,1.5,1.8,2.4000000000000004,5.2,1.7000000000000002,3.4,2.4,5.1,3.1,2.8000000000000003,2.6,265.93888888888887,2.5,1.8
2012-08-04,1.7000000000000002,0.0,0.2,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,225.15505226480838,0.0,0.5
2012-08-05,0.5,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.1,0.1,0.0,0.1,221.89305555555555,0.1,0.6000000000000001
2012-08-06,0.5,0.0,0.30000000000000004,0.4,0.5,0.1,0.5,0.30000000000000004,0.2,0.0,0.1,229.45069444444445,0.0,0.1
2012-08-07,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,228.59375,0.0,0.0
2012-08-08,1.3,0.5,0.30000000000000004,0.3,0.5,0.1,0.1,0.30000000000000004,0.2,0.30000000000000004,0.1,226.1576388888889,0.30000000000000004,0.1
2012-08-09,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.2579861111111,0.0,0.0
2012-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.59547038327526,0.0,0.0
2012-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.33159722222223,0.0,0.0
2012-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.64791666666667,0.0,0.0
2012-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.61666666666667,0.0,0.0
2012-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,226.65451388888889,0.0,0.0
2012-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.97560975609755,0.0,0.0
2012-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.4920138888889,0.0,0.0
2012-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0496527777778,0.0,0.0
2012-08-18,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.14479166666666,0.0,0.0
2012-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.10208333333333,0.0,0.0
2012-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,224.37317073170732,0.0,0.0
2012-08-21,1.8,0.0,0.0,0.0,0.0,10.299999999999999,17.400000000000002,38.9,0.0,0.0,0.0,224.85347222222222,0.0,0.0
2012-08-22,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,221.57083333333333,0.0,0.0
2012-08-23,0.0,0.30000000000000004,0.1,0.2,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.1,223.15868055555555,0.0,0.0
2012-08-24,0.5,0.2,0.5,0.5,0.2,0.4,2.5,0.2,0.9,0.4,0.30000000000000004,226.20833333333334,0.4,0.2
2012-08-25,1.0,0.7000000000000001,0.8,1.2000000000000002,1.0,1.0,0.9,0.9,0.8,0.6000000000000001,0.9,227.101393728223,0.7000000000000001,0.6000000000000001
2012-08-26,7.7,8.9,6.9,5.9,12.6,5.5,6.7,7.2,6.5,10.2,6.9,287.0829861111111,10.3,8.2
2012-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98541666666668,0.0,0.0
2012-08-28,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,226.7486111111111,0.0,0.0
2012-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.07465277777777,0.0,0.0
2012-08-30,3.2,0.0,2.1,0.30000000000000004,2.8,0.0,0.0,0.0,0.6000000000000001,2.8,0.0,227.96864111498257,0.0,1.9
2012-08-31,6.7,12.8,7.4,4.6,5.2,5.4,8.9,5.4,5.3,4.7,4.5,297.2111111111111,8.1,7.2
2012-09-01,0.2,0.0,0.1,0.2,0.0,0.2,0.0,0.30000000000000004,0.4,0.0,0.0,228.59791666666666,0.0,0.0
2012-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.05868055555553,0.0,0.0
2012-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.7086805555556,0.0,0.0
2012-09-04,0.0,10.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,236.0212543554007,10.4,0.0
2012-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.61249999999998,0.0,0.0
2012-09-06,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.38819444444445,0.0,0.0
2012-09-07,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.5065972222222,0.0,0.0
2012-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.90833333333333,0.0,0.0
2012-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.30659722222222,0.0,0.0
2012-09-10,0.4,0.1,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,230.7498257839721,0.30000000000000004,0.0
2012-09-11,3.1,5.0,3.7,6.4,13.5,5.4,7.7,6.0,4.5,2.5,4.8,286.18611111111113,5.6000000000000005,13.6
2012-09-12,0.6000000000000001,0.7000000000000001,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,235.0128472222222,0.0,0.1
2012-09-13,5.9,5.4,6.2,5.6000000000000005,6.6,5.2,4.6,5.9,5.3,5.9,5.1000000000000005,278.478125,5.6,5.8
2012-09-14,2.5,0.1,0.1,0.8999999999999999,0.30000000000000004,0.2,0.1,0.2,0.2,0.0,0.1,230.10416666666666,0.7,0.1
2012-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.21080139372822,0.0,0.0
2012-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.8649305555556,0.0,0.0
2012-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.7923611111111,0.0,0.0
2012-09-18,10.2,0.4,0.2,0.5,0.7,0.4,0.6000000000000001,0.8,0.1,0.30000000000000004,0.1,239.1628472222222,0.1,0.6
2012-09-19,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.1,238.3493055555556,0.0,0.0
2012-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.27735191637632,0.0,0.0
2012-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.48125000000002,0.0,0.0
2012-09-22,0.30000000000000004,1.3,0.1,0.1,0.0,0.2,1.0,0.1,0.4,0.4,0.30000000000000004,237.90590277777775,0.8999999999999999,0.0
2012-09-23,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,236.17916666666667,0.0,0.0
2012-09-24,11.6,13.4,13.1,13.1,11.9,12.0,23.7,14.100000000000001,13.700000000000001,14.799999999999999,12.5,378.0493055555555,12.4,12.2
2012-09-25,1.2000000000000002,1.9000000000000001,0.6000000000000001,0.9,1.3,1.6,1.1,1.5,1.2,0.5,2.4,262.5529616724739,2.2,0.4
2012-09-26,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.2,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.2,0.4,247.30902777777777,0.6000000000000001,0.2
2012-09-27,6.9,6.9,4.9,21.0,6.6000000000000005,19.2,13.9,18.3,8.7,2.6,13.4,417.1819444444444,7.8,6.3
2012-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.48298611111113,0.0,0.0
2012-09-29,0.0,0.0,0.1,0.1,0.1,0.1,0.5,0.5,0.0,0.0,0.0,230.72291666666666,0.0,0.1
2012-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.07595818815332,0.0,0.0
2012-10-01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.3236111111111,0.0,0.0
2012-10-02,0.0,0.5,1.1,0.9,0.8,0.9,1.6,1.0,0.7000000000000001,0.6000000000000001,0.8,243.7451388888889,0.8,0.7000000000000001
2012-10-03,0.0,11.9,11.0,6.9,13.0,8.0,7.1000000000000005,8.4,14.6,8.1,11.6,320.2475694444445,12.8,9.1
2012-10-04,0.0,28.7,30.3,37.300000000000004,24.8,34.1,38.4,37.7,31.3,25.8,31.5,533.6475694444445,29.6,25.8
2012-10-05,0.0,4.8,5.1000000000000005,4.8,5.3,5.8,6.800000000000001,6.300000000000001,5.4,3.8000000000000003,5.7,322.42777777777775,5.5,4.7
2012-10-06,0.0,5.6000000000000005,6.3,6.7,5.6000000000000005,6.8,7.7,7.2,6.1000000000000005,5.0,6.3,317.9355400696864,6.5,5.0
2012-10-07,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,248.6642361111111,0.0,0.0
2012-10-08,0.0,5.6000000000000005,1.5,0.6000000000000001,2.3000000000000003,2.3,2.8000000000000003,1.1,2.5,1.5,2.8000000000000003,264.2902777777778,3.9000000000000004,1.9000000000000001
2012-10-09,0.0,0.1,0.2,0.1,0.6000000000000001,0.2,0.6000000000000001,0.1,0.0,0.0,0.4,256.27986111111113,0.0,0.0
2012-10-10,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,244.3336805555556,0.0,0.0
2012-10-11,0.0,0.5,0.7000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.2,0.5,0.7000000000000001,1.0,0.5,249.27421602787456,0.4,0.4
2012-10-12,0.1,9.5,10.8,12.2,9.3,8.5,7.0,12.1,10.6,12.1,9.1,331.1479166666667,9.7,9.1
2012-10-13,12.8,7.800000000000001,7.6000000000000005,6.0,9.8,7.0,7.7,7.1000000000000005,8.3,6.8,8.1,311.17083333333335,8.5,9.200000000000001
2012-10-14,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,253.33680555555554,0.0,0.0
2012-10-15,3.7,1.6,2.7,2.9000000000000004,3.2,2.4,1.0,3.5,2.1,2.1,1.2,270.65729166666665,1.5,2.7
2012-10-16,1.8,2.1,1.7000000000000002,1.9000000000000001,1.7000000000000002,2.4000000000000004,3.5,2.5,2.0,1.2000000000000002,2.5,278.1951219512195,2.4000000000000004,1.4000000000000001
2012-10-17,2.9000000000000004,2.2,2.4,2.7,2.4,2.9000000000000004,3.1,3.2,2.0,1.4000000000000001,2.6,281.2288194444444,2.4,2.1
2012-10-18,0.4,0.4,0.5,0.4,0.5,0.5,0.7000000000000001,0.5,0.4,0.30000000000000004,0.4,252.72500000000002,0.5,0.1
2012-10-19,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,244.98506944444443,0.0,0.0
2012-10-20,0.6000000000000001,0.5,0.8,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.4,0.7000000000000001,0.30000000000000004,0.0,0.6000000000000001,247.2527777777778,0.5,0.30000000000000004
2012-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.66794425087107,0.0,0.0
2012-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.23611111111111,0.0,0.0
2012-10-23,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.32881944444443,0.0,0.0
2012-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.35069444444446,0.0,0.0
2012-10-25,1.3,1.2000000000000002,1.0,0.9,0.8,1.0,1.0,0.9,0.7,0.6000000000000001,0.7,251.5111111111111,0.9,0.6
2012-10-26,6.7,4.9,5.7,5.800000000000001,4.2,6.0,7.5,7.1000000000000005,4.1000000000000005,2.8000000000000003,5.300000000000001,340.415331010453,4.3,2.6
2012-10-27,0.0,0.0,0.8,2.5,0.2,0.0,0.0,2.1,1.2999999999999998,0.30000000000000004,0.0,247.16319444444446,0.0,0.5
2012-10-28,0.7,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,243.3538194444444,0.8,0.0
2012-10-29,4.5,2.9000000000000004,4.6000000000000005,3.4000000000000004,2.1,4.1000000000000005,6.0,5.1000000000000005,2.3000000000000003,2.0,4.2,293.63368055555554,3.8000000000000003,2.4000000000000004
2012-10-30,5.5,4.2,7.1000000000000005,4.3,6.0,8.6,7.6000000000000005,7.4,5.5,5.7,5.9,368.32673611111113,4.3,5.9
2012-10-31,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,248.06864111498257,0.0,0.0
2012-11-01,2.5,3.4,3.6,1.5,2.7,2.5,2.4000000000000004,2.4,3.8,2.7,2.5,269.96006944444446,3.8000000000000003,2.5
2012-11-02,3.3,7.4,6.2,6.3,2.6,7.3,8.700000000000001,7.3,7.6,3.6,7.8,319.73576388888887,8.1,3.0
2012-11-03,7.8,4.8,6.1000000000000005,4.2,5.8,6.0,6.5,5.5,4.6000000000000005,4.8,5.8,321.7236111111111,5.6000000000000005,6.0
2012-11-04,3.3,4.5,3.7,5.0,3.1,5.5,5.8,5.0,3.9,3.3,5.2,295.82951388888887,4.8,3.3
2012-11-05,0.7000000000000001,1.7000000000000002,0.4,0.1,0.9,1.5,1.9000000000000001,0.4,1.0,0.4,1.6,266.4548611111111,2.1,0.5
2012-11-06,1.1,0.5,1.0,0.6000000000000001,0.7000000000000001,0.8,1.1,1.0,0.6000000000000001,10.6,0.9,258.0289198606272,1.3,0.6000000000000001
2012-11-07,1.1,0.7000000000000001,0.7000000000000001,0.2,0.7000000000000001,0.6000000000000001,1.2000000000000002,1.1,0.6000000000000001,0.1,0.6000000000000001,276.6642361111111,0.8,0.6000000000000001
2012-11-08,0.5,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.30000000000000004,0.1,247.43784722222225,0.2,0.0
2012-11-09,2.9,1.5,1.7000000000000002,1.7000000000000002,2.1,1.9000000000000001,2.2,2.0,1.4000000000000001,1.0,1.8,254.30208333333334,1.8,2.1
2012-11-10,1.6,0.6,1.9000000000000001,0.8,1.3,0.6,0.5,1.1,1.2000000000000002,1.2000000000000002,0.9,267.6635416666667,0.5,1.3
2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.9163763066202,0.0,0.0
2012-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.78854166666667,0.0,0.0
2012-11-13,0.9,0.0,0.6000000000000001,0.0,0.1,0.2,0.4,0.30000000000000004,0.0,0.0,0.0,252.60347222222222,0.1,0.0
2012-11-14,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.77430555555554,0.2,0.0
2012-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.2006968641115,0.0,0.0
2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.21354166666666,0.0,0.0
2012-11-17,0.2,0.0,0.2,0.0,0.1,0.0,0.2,0.1,0.0,0.2,0.2,240.92291666666668,0.0,0.0
2012-11-18,5.6000000000000005,5.6000000000000005,6.300000000000001,5.7,5.4,5.800000000000001,7.300000000000001,6.7,4.800000000000001,3.6,6.1000000000000005,326.32500000000005,5.800000000000001,5.1000000000000005
2012-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.28763636363638,0.0,0.0
2012-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.54545454545456,0.0,0.0
2012-11-21,0.6000000000000001,0.2,0.30000000000000004,0.1,0.1,0.30000000000000004,0.6000000000000001,0.30000000000000004,0.1,0.0,0.30000000000000004,248.86805555555554,0.2,0.2
2012-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.70000000000002,0.0,0.0
2012-11-23,4.0,5.5,5.9,4.9,4.5,5.9,6.9,6.4,5.2,3.9000000000000004,5.6000000000000005,320.4034722222222,6.2,4.4
2012-11-24,1.3,0.6000000000000001,0.9,0.30000000000000004,1.0,0.6000000000000001,0.9,0.8,0.30000000000000004,0.5,0.4,261.4951388888889,0.8,0.4
2012-11-25,0.2,0.2,0.1,0.5,0.1,0.5,0.2,0.7000000000000001,0.4,0.0,0.7,255.10798611111113,0.4,0.0
2012-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,246.03854166666667,0.0,0.0
2012-11-27,0.2,1.5,0.6000000000000001,0.9,0.1,1.7000000000000002,0.5,0.8,0.30000000000000004,0.4,1.8,266.1166666666667,1.2,0.1
2012-11-28,0.0,0.2,0.0,0.4,0.0,0.30000000000000004,0.6000000000000001,0.4,0.30000000000000004,0.2,0.0,248.66145833333334,0.1,0.0
2012-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.98611111111111,0.0,0.0
2012-11-30,0.1,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.1,243.60000000000002,0.30000000000000004,0.0
2012-12-01,0.7000000000000001,1.2,0.9,0.9,0.6000000000000001,1.1,1.3,0.9,0.9,0.9,1.2,250.4753472222222,0.8,0.6000000000000001
2012-12-02,25.1,20.0,18.8,14.3,21.7,22.2,21.7,20.1,22.3,20.5,22.900000000000002,501.76180555555555,26.6,18.1
2012-12-03,5.800000000000001,4.5,7.9,6.6000000000000005,6.5,7.4,7.5,7.5,6.5,4.3,6.6000000000000005,397.959375,6.0,7.4
2012-12-04,4.1,12.200000000000001,3.9,2.7,4.3,3.8,3.9,3.8000000000000003,3.3000000000000003,4.5,4.4,314.7184027777778,3.4000000000000004,3.2
2012-12-05,9.8,10.8,6.3,4.6000000000000005,6.7,9.0,10.9,6.9,6.2,7.7,10.0,383.17256944444443,11.9,4.2
2012-12-06,0.7000000000000001,0.8999999999999999,0.5,0.4,0.4,0.9,0.8,0.6000000000000001,0.6000000000000001,0.6,0.6000000000000001,298.6003472222222,1.0,0.5
2012-12-07,5.6000000000000005,1.5,4.0,3.9000000000000004,5.2,4.5,5.9,4.3,4.9,3.0,4.5,339.0836805555556,4.0,5.4
2012-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0756944444445,0.0,0.0
2012-12-09,6.300000000000001,5.6000000000000005,2.2,1.6,3.3000000000000003,3.7,7.4,3.0,4.1000000000000005,4.6,6.0,309.484375,8.1,2.1
2012-12-10,4.4,2.2,4.3,5.5,3.3000000000000003,4.9,3.2,6.2,3.5,3.5,2.6,337.0854166666667,2.2,3.4
2012-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,247.61874999999998,0.0,0.0
2012-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.2736111111111,0.0,0.0
2012-12-13,0.30000000000000004,0.30000000000000004,0.2,0.2,0.30000000000000004,0.0,0.30000000000000004,0.2,0.2,0.0,0.4,243.01527777777775,0.30000000000000004,0.4
2012-12-14,9.9,9.200000000000001,10.4,8.6,10.3,10.1,11.8,17.400000000000002,8.4,7.9,9.4,347.1045138888889,10.700000000000001,10.9
2012-12-15,0.7000000000000001,1.6,1.0,2.5,0.4,2.7,3.9,2.7,0.9,0.6000000000000001,2.5,287.65416666666664,1.7,0.2
2012-12-16,0.8,0.30000000000000004,0.2,0.0,0.2,0.1,0.30000000000000004,0.1,0.1,0.0,0.30000000000000004,258.4631944444444,0.30000000000000004,0.1
2012-12-17,2.3000000000000003,1.8,1.9000000000000001,1.5,1.9000000000000001,1.7000000000000002,2.2,2.0,1.8,1.2,2.0,275.16805555555555,2.3000000000000003,1.8
2012-12-18,0.30000000000000004,0.0,0.0,0.0,0.2,0.1,0.2,10.1,0.1,0.0,0.0,248.29861111111111,0.0,0.4
2012-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.2454861111111,0.0,0.0
2012-12-20,10.3,10.5,11.8,9.5,9.9,10.100000000000001,10.8,10.3,9.700000000000001,8.9,10.200000000000001,381.73749999999995,10.600000000000001,9.700000000000001
2012-12-21,2.1,1.0,0.7000000000000001,0.30000000000000004,1.0,0.9,1.1,0.8,0.9,0.6000000000000001,1.5,282.5524305555556,1.0,0.4
2012-12-22,21.0,17.1,20.3,17.5,19.3,20.1,22.1,20.0,19.2,17.3,20.7,473.8107638888889,20.400000000000002,18.8
2012-12-23,18.1,13.200000000000001,14.4,11.200000000000001,17.1,15.5,16.8,18.3,15.8,11.5,16.0,522.5871527777778,15.9,13.8
2012-12-24,3.4000000000000004,2.3000000000000003,2.4000000000000004,1.4000000000000001,2.8000000000000003,2.4000000000000004,2.1,2.3000000000000003,2.2,1.9000000000000001,2.5,345.74652777777777,2.4000000000000004,2.4000000000000004
2012-12-25,7.5,5.1000000000000005,5.2,4.4,5.2,5.800000000000001,7.2,5.300000000000001,3.9000000000000004,3.9000000000000004,5.6000000000000005,342.38993055555557,5.6,4.3
2012-12-26,9.4,8.3,8.8,6.5,7.9,8.0,9.700000000000001,8.4,8.4,7.1000000000000005,9.8,380.3371527777778,9.9,8.0
2012-12-27,6.800000000000001,5.800000000000001,6.6000000000000005,6.8,5.4,6.9,8.8,0.1,6.0,4.2,6.7,373.01423611111113,5.6000000000000005,3.8000000000000003
2012-12-28,3.0,1.9000000000000001,4.1000000000000005,2.1,2.6,3.7,4.1000000000000005,0.0,2.3000000000000003,1.6,2.8000000000000003,334.9369337979094,2.0,3.2
2012-12-29,0.4,0.30000000000000004,0.5,0.2,0.30000000000000004,0.30000000000000004,0.7000000000000001,0.1,0.30000000000000004,0.1,0.30000000000000004,259.2732638888889,0.30000000000000004,0.2
2012-12-30,3.5,4.7,6.4,3.9000000000000004,3.7,4.3,7.3,0.0,5.2,3.7,6.2,320.0048611111111,4.7,3.4
2012-12-31,2.9000000000000004,2.1,2.5,1.7000000000000002,2.7,2.0,2.3000000000000003,0.0,1.9000000000000001,1.8,2.0,272.92604166666666,2.6,2.6
2013-01-01,7.9,9.0,9.8,9.3,7.2,12.100000000000001,14.3,0.0,9.3,7.5,12.100000000000001,455.7920138888889,10.200000000000001,7.2
2013-01-02,1.0,0.1,0.8,0.7000000000000001,1.0,1.0,0.6000000000000001,0.0,0.6000000000000001,0.5,0.8,272.6982638888889,0.5,1.0
2013-01-03,0.6000000000000001,0.1,0.5,0.2,0.6000000000000001,0.5,1.1,0.30000000000000004,0.4,0.1,0.5,270.63194444444446,0.7000000000000001,0.2
2013-01-04,0.2,0.2,0.5,0.0,0.0,0.30000000000000004,0.5,0.6000000000000001,0.0,0.0,0.0,268.9604166666667,0.0,0.0
2013-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.5,0.0,0.0,0.0,253.62083333333334,0.0,0.0
2013-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.50069444444443,0.0,0.0
2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.03159722222225,0.0,0.0
2013-01-08,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.04722222222225,0.0,0.0
